filename,left_eye_x,left_eye_y,right_eye_x,right_eye_y,mouth_x,mouth_y,left_ear1_x,left_ear1_y,left_ear2_x,left_ear2_y,left_ear3_x,left_ear3_y,right_ear1_x,right_ear1_y,right_ear2_x,right_ear2_y,right_ear3_x,right_ear3_y,height,width
9054,0.2986111111111111,0.23863636363636365,0.4930555555555556,0.23579545454545456,0.3888888888888889,0.32954545454545453,0.19791666666666666,0.22443181818181818,0.18055555555555555,0.10227272727272728,0.2881944444444444,0.14772727272727273,0.4965277777777778,0.14488636363636365,0.6006944444444444,0.07102272727272728,0.625,0.2215909090909091,352,288
9055,0.538,0.44744744744744747,0.704,0.4294294294294294,0.628,0.5825825825825826,0.448,0.36936936936936937,0.414,0.15315315315315314,0.524,0.24324324324324326,0.702,0.22822822822822822,0.828,0.08108108108108109,0.806,0.33933933933933935,333,500
9056,0.324,0.47733333333333333,0.482,0.5333333333333333,0.346,0.6746666666666666,0.296,0.4186666666666667,0.312,0.11466666666666667,0.418,0.2986666666666667,0.602,0.36533333333333334,0.78,0.28,0.654,0.5626666666666666,375,500
9057,0.427734375,0.4494875549048316,0.5625,0.4407027818448023,0.5,0.5124450951683748,0.337890625,0.49194729136163984,0.3310546875,0.28257686676427524,0.4169921875,0.3718887262079063,0.548828125,0.3645680819912152,0.62109375,0.24743777452415813,0.6357421875,0.465592972181552,683,1024
9058,0.418,0.45722713864306785,0.532,0.4690265486725664,0.466,0.6194690265486725,0.334,0.40707964601769914,0.314,0.12389380530973451,0.434,0.27728613569321536,0.53,0.2831858407079646,0.666,0.15339233038348082,0.62,0.4336283185840708,339,500
9059,0.574,0.43733333333333335,0.69,0.4026666666666667,0.642,0.49333333333333335,0.504,0.33866666666666667,0.448,0.23733333333333334,0.53,0.24533333333333332,0.674,0.20266666666666666,0.736,0.14666666666666667,0.734,0.27466666666666667,375,500
9060,0.3349397590361446,0.37,0.5445783132530121,0.402,0.42891566265060244,0.534,0.20240963855421687,0.274,0.25783132530120484,0.076,0.3759036144578313,0.246,0.5614457831325301,0.276,0.7301204819277108,0.18,0.6240963855421687,0.346,500,415
9061,0.47714285714285715,0.3340471092077088,0.6285714285714286,0.3490364025695932,0.54,0.41755888650963596,0.38571428571428573,0.278372591006424,0.38857142857142857,0.16059957173447537,0.4942857142857143,0.23126338329764454,0.6428571428571429,0.2462526766595289,0.76,0.19914346895074947,0.7228571428571429,0.31263383297644537,467,350
9062,0.4457831325301205,0.834,0.6054216867469879,0.822,0.572289156626506,0.94,0.32831325301204817,0.696,0.10843373493975904,0.6,0.3644578313253012,0.636,0.6204819277108434,0.624,0.8072289156626506,0.598,0.7771084337349398,0.674,500,332
9063,0.4199706314243759,0.564453125,0.6255506607929515,0.56640625,0.5036710719530103,0.6689453125,0.28046989720998533,0.4892578125,0.14831130690161526,0.4033203125,0.4008810572687225,0.4609375,0.697503671071953,0.4638671875,0.9588839941262849,0.396484375,0.7694566813509545,0.4970703125,1024,681
9064,0.352,0.4294294294294294,0.596,0.45045045045045046,0.452,0.7057057057057057,0.21,0.3033033033033033,0.234,-0.2222222222222222,0.388,0.12612612612612611,0.578,0.14414414414414414,0.76,-0.24024024024024024,0.762,0.34534534534534533,333,500
9065,0.46218487394957986,0.576,0.5742296918767507,0.576,0.5154061624649859,0.638,0.40896358543417366,0.524,0.39775910364145656,0.45,0.47058823529411764,0.5,0.5630252100840336,0.5,0.6442577030812325,0.454,0.6246498599439776,0.526,500,357
9066,0.278,0.5546666666666666,0.366,0.528,0.336,0.6373333333333333,0.194,0.472,0.16,0.312,0.244,0.392,0.34,0.36533333333333334,0.41,0.25066666666666665,0.424,0.408,375,500
9067,0.57,0.5946666666666667,0.674,0.6186666666666667,0.6,0.728,0.524,0.504,0.514,0.37066666666666664,0.594,0.41333333333333333,0.706,0.44533333333333336,0.782,0.3973333333333333,0.762,0.568,375,500
9068,0.5735735735735735,0.316,0.6486486486486487,0.316,0.6126126126126126,0.352,0.5285285285285285,0.28,0.5135135135135135,0.24,0.5705705705705706,0.262,0.6576576576576577,0.264,0.7117117117117117,0.248,0.7027027027027027,0.282,500,333
9069,0.34,0.366,0.55,0.364,0.4075,0.458,0.2675,0.312,0.2275,0.116,0.3775,0.216,0.5675,0.216,0.7225,0.084,0.7575,0.308,500,400
9070,0.48502994011976047,0.274,0.6856287425149701,0.302,0.5479041916167665,0.39,0.39520958083832336,0.196,0.4041916167664671,0.048,0.5299401197604791,0.15,0.7275449101796407,0.174,0.9131736526946108,0.104,0.8413173652694611,0.258,500,334
9071,0.568,0.37866666666666665,0.678,0.38133333333333336,0.63,0.4693333333333333,0.488,0.33866666666666667,0.5,0.176,0.57,0.25866666666666666,0.658,0.2613333333333333,0.726,0.17066666666666666,0.736,0.336,375,500
9072,0.47,0.23218997361477572,0.576,0.2559366754617414,0.528,0.3720316622691293,0.382,0.1424802110817942,0.394,0.018469656992084433,0.458,0.0712401055408971,0.592,0.10554089709762533,0.694,0.10026385224274406,0.62,0.19788918205804748,379,500
9073,0.3193359375,0.4166666666666667,0.5546875,0.4973958333333333,0.3828125,0.7096354166666666,0.185546875,0.2552083333333333,0.263671875,-0.21614583333333334,0.3955078125,0.10286458333333333,0.59765625,0.16927083333333334,0.84375,0.028645833333333332,0.748046875,0.44921875,768,1024
9074,0.508,0.5135135135135135,0.734,0.4924924924924925,0.642,0.7507507507507507,0.35,0.4894894894894895,0.284,0.11411411411411411,0.476,0.27627627627627627,0.686,0.25825825825825827,0.86,0.012012012012012012,0.864,0.44144144144144143,333,500
9075,0.6083984375,0.4402730375426621,0.7001953125,0.6621160409556314,0.5322265625,0.6450511945392492,0.6552734375,0.29692832764505117,0.78515625,0.06825938566552901,0.7333984375,0.34812286689419797,0.7998046875,0.5443686006825939,0.9833984375,0.6177474402730375,0.82421875,0.7849829351535836,586,1024
9076,0.358,0.368,0.43,0.352,0.412,0.4613333333333333,0.266,0.312,0.286,0.176,0.34,0.25333333333333335,0.422,0.23733333333333334,0.466,0.128,0.448,0.2826666666666667,375,500
9077,0.39,0.5783132530120482,0.496,0.572289156626506,0.452,0.7048192771084337,0.312,0.5240963855421686,0.284,0.3253012048192771,0.376,0.42168674698795183,0.49,0.41566265060240964,0.58,0.3102409638554217,0.576,0.5090361445783133,332,500
9078,0.452,0.37333333333333335,0.494,0.37066666666666664,0.472,0.4053333333333333,0.416,0.352,0.414,0.2906666666666667,0.446,0.31733333333333336,0.48,0.31466666666666665,0.508,0.2826666666666667,0.518,0.3466666666666667,375,500
9079,0.4084084084084084,0.364,0.6246246246246246,0.344,0.5675675675675675,0.494,0.14114114114114115,0.302,0.15315315315315314,0.126,0.32432432432432434,0.2,0.5855855855855856,0.176,0.7717717717717718,0.058,0.7237237237237237,0.25,500,333
9080,0.324,0.26426426426426425,0.516,0.26426426426426425,0.41,0.43243243243243246,0.238,0.2912912912912913,0.232,-0.08108108108108109,0.352,0.12312312312312312,0.502,0.12312312312312312,0.624,-0.08708708708708708,0.624,0.2882882882882883,333,500
9081,0.3033033033033033,0.374,0.5165165165165165,0.384,0.4024024024024024,0.506,0.17717717717717718,0.296,0.1921921921921922,0.148,0.34234234234234234,0.24,0.5105105105105106,0.25,0.6786786786786787,0.178,0.6456456456456456,0.32,500,333
9082,0.2646484375,0.46145374449339205,0.4990234375,0.43171806167400884,0.400390625,0.6872246696035242,0.1376953125,0.3722466960352423,0.02734375,0.11674008810572688,0.2373046875,0.2786343612334802,0.509765625,0.24008810572687225,0.689453125,0.05616740088105727,0.6318359375,0.31277533039647576,908,1024
9083,0.464,0.45646437994722955,0.68,0.45382585751978893,0.572,0.683377308707124,0.316,0.39577836411609496,0.288,-0.044854881266490766,0.498,0.18733509234828497,0.636,0.18469656992084432,0.848,-0.06068601583113457,0.802,0.39841688654353563,379,500
9084,0.3955078125,0.46805349182763745,0.552734375,0.4472511144130758,0.482421875,0.6359583952451708,0.3134765625,0.31054977711738485,0.2958984375,0.014858841010401188,0.404296875,0.19910846953937592,0.5400390625,0.19167904903417535,0.638671875,0.02674591381872214,0.6513671875,0.28083209509658247,673,1024
9085,0.446,0.456,0.536,0.5013333333333333,0.436,0.5733333333333334,0.42,0.41333333333333333,0.456,0.232,0.5,0.34933333333333333,0.602,0.4053333333333333,0.708,0.37866666666666665,0.642,0.5333333333333333,375,500
9086,0.568,0.35,0.6826666666666666,0.37,0.6133333333333333,0.438,0.488,0.284,0.528,0.188,0.5973333333333334,0.254,0.696,0.274,0.808,0.236,0.7626666666666667,0.34,500,375
9087,0.421875,0.3674074074074074,0.4541015625,0.4237037037037037,0.4013671875,0.43703703703703706,0.4267578125,0.30666666666666664,0.4677734375,0.24888888888888888,0.4638671875,0.3244444444444444,0.48828125,0.3688888888888889,0.5390625,0.37925925925925924,0.5,0.43555555555555553,675,1024
9088,0.62,0.424,0.822,0.44533333333333336,0.724,0.664,0.504,0.30133333333333334,0.518,0.008,0.652,0.20266666666666666,0.794,0.21866666666666668,0.964,0.05333333333333334,0.908,0.34933333333333333,375,500
9089,0.49,0.45045045045045046,0.532,0.44744744744744747,0.52,0.5075075075075075,0.448,0.4114114114114114,0.46,0.3483483483483483,0.486,0.3813813813813814,0.526,0.3783783783783784,0.554,0.3333333333333333,0.548,0.4084084084084084,333,500
9090,0.424,0.424,0.514,0.48533333333333334,0.43,0.536,0.376,0.3413333333333333,0.438,0.18933333333333333,0.474,0.31733333333333336,0.554,0.37866666666666665,0.656,0.33866666666666667,0.606,0.496,375,500
9091,0.51171875,0.5039727582292849,0.73046875,0.4199772985244041,0.6953125,0.6708286038592508,0.3095703125,0.4880817253121453,0.1875,0.19069239500567536,0.44140625,0.2735527809307605,0.748046875,0.17707150964812712,0.8408203125,-0.10556186152099886,0.8349609375,0.3098751418842225,881,1024
9092,0.2891891891891892,0.454,0.5972972972972973,0.444,0.45675675675675675,0.632,0.07567567567567568,0.336,-0.05675675675675676,0.07,0.23513513513513515,0.202,0.5675675675675675,0.2,0.8243243243243243,0.068,0.7702702702702703,0.328,500,370
9093,0.48,0.3644067796610169,0.536,0.3418079096045198,0.51,0.423728813559322,0.452,0.3248587570621469,0.418,0.2401129943502825,0.468,0.2853107344632768,0.522,0.2655367231638418,0.55,0.1807909604519774,0.58,0.2740112994350282,354,500
9094,0.444,0.42091836734693877,0.486,0.4005102040816326,0.474,0.4489795918367347,0.41,0.40816326530612246,0.396,0.3494897959183674,0.434,0.3673469387755102,0.47,0.3494897959183674,0.49,0.29846938775510207,0.514,0.35714285714285715,392,500
9095,0.5654296875,0.4479166666666667,0.6083984375,0.5846354166666666,0.5048828125,0.5481770833333334,0.5927734375,0.34375,0.70703125,0.2721354166666667,0.6572265625,0.40234375,0.6875,0.51953125,0.802734375,0.5794270833333334,0.6767578125,0.6197916666666666,768,1024
9096,0.4892578125,0.4322916666666667,0.5712890625,0.4309895833333333,0.53125,0.51171875,0.43359375,0.3802083333333333,0.42578125,0.265625,0.49609375,0.3411458333333333,0.56640625,0.3411458333333333,0.6318359375,0.2604166666666667,0.6279296875,0.3841145833333333,768,1024
9097,0.284,0.5045045045045045,0.324,0.4894894894894895,0.318,0.5435435435435435,0.248,0.4864864864864865,0.238,0.42342342342342343,0.274,0.45345345345345345,0.308,0.43843843843843844,0.33,0.3843843843843844,0.338,0.44744744744744747,333,500
9098,0.498,0.46407185628742514,0.53,0.46407185628742514,0.514,0.5,0.476,0.4311377245508982,0.47,0.38023952095808383,0.498,0.4161676646706587,0.528,0.4161676646706587,0.556,0.38323353293413176,0.544,0.4311377245508982,334,500
9099,0.394,0.5820512820512821,0.606,0.5769230769230769,0.504,0.7564102564102564,0.228,0.4641025641025641,0.222,0.24871794871794872,0.36,0.33589743589743587,0.618,0.3384615384615385,0.766,0.2743589743589744,0.722,0.4666666666666667,390,500
9100,0.474,0.43733333333333335,0.552,0.48,0.488,0.552,0.44,0.31466666666666665,0.458,0.20533333333333334,0.5,0.2986666666666667,0.592,0.34933333333333333,0.67,0.328,0.636,0.4186666666666667,375,500
9101,0.43,0.4069767441860465,0.51,0.41569767441860467,0.458,0.49127906976744184,0.398,0.3488372093023256,0.384,0.23546511627906977,0.45,0.3081395348837209,0.516,0.3168604651162791,0.592,0.24127906976744187,0.586,0.37209302325581395,344,500
9102,0.45,0.47480106100795755,0.674,0.47480106100795755,0.566,0.7294429708222812,0.306,0.29442970822281167,0.274,0.026525198938992044,0.446,0.1724137931034483,0.658,0.16710875331564987,0.85,0.0,0.818,0.27586206896551724,377,500
9103,0.4956896551724138,0.609375,0.6077586206896551,0.6044921875,0.5545977011494253,0.669921875,0.40804597701149425,0.5673828125,0.39798850574712646,0.4814453125,0.4827586206896552,0.509765625,0.6091954022988506,0.5078125,0.6867816091954023,0.4716796875,0.6853448275862069,0.5625,1024,696
9104,0.454,0.9849397590361446,0.542,0.9698795180722891,0.512,1.0602409638554218,0.364,0.8885542168674698,0.336,0.7168674698795181,0.418,0.8343373493975904,0.528,0.8192771084337349,0.602,0.6867469879518072,0.608,0.8524096385542169,332,500
9105,0.38133333333333336,0.37,0.6613333333333333,0.348,0.5573333333333333,0.516,0.21066666666666667,0.302,0.14133333333333334,0.084,0.352,0.186,0.6426666666666667,0.176,0.864,0.07,0.7946666666666666,0.272,500,375
9106,0.376,0.3050397877984085,0.464,0.3448275862068966,0.392,0.3793103448275862,0.346,0.27851458885941643,0.362,0.13793103448275862,0.408,0.22811671087533156,0.5,0.26525198938992045,0.58,0.23076923076923078,0.528,0.363395225464191,377,500
9107,0.336,0.32,0.452,0.32266666666666666,0.394,0.45066666666666666,0.256,0.25866666666666666,0.254,0.07733333333333334,0.34,0.17333333333333334,0.448,0.18133333333333335,0.542,0.09066666666666667,0.526,0.272,375,500
9108,0.8213333333333334,0.744,0.8826666666666667,0.742,0.8586666666666667,0.782,0.7733333333333333,0.72,0.784,0.666,0.8213333333333334,0.696,0.8666666666666667,0.694,0.9013333333333333,0.662,0.904,0.716,500,375
9109,0.394,0.4053333333333333,0.488,0.4186666666666667,0.424,0.512,0.356,0.3546666666666667,0.352,0.20533333333333334,0.412,0.30666666666666664,0.492,0.31466666666666665,0.564,0.24266666666666667,0.548,0.38133333333333336,375,500
9110,0.486,0.3022598870056497,0.53,0.3022598870056497,0.508,0.3502824858757062,0.45,0.2655367231638418,0.448,0.20056497175141244,0.492,0.23163841807909605,0.522,0.23163841807909605,0.566,0.1977401129943503,0.56,0.2655367231638418,354,500
9111,0.1630859375,0.5403645833333334,0.2548828125,0.5,0.2373046875,0.6080729166666666,0.0888671875,0.4947916666666667,0.0498046875,0.3841145833333333,0.10546875,0.3997395833333333,0.2080078125,0.3541666666666667,0.2451171875,0.2734375,0.27734375,0.4114583333333333,768,1024
9112,0.6923828125,0.7890625,0.8466796875,0.81640625,0.7724609375,0.9765625,0.5859375,0.66015625,0.609375,0.3971354166666667,0.7099609375,0.6028645833333334,0.828125,0.6276041666666666,0.958984375,0.5013020833333334,0.900390625,0.7239583333333334,768,1024
9113,0.434,0.38799076212471134,0.69,0.4064665127020785,0.51,0.6327944572748267,0.342,0.18706697459584296,0.34,-0.21016166281755197,0.544,0.004618937644341801,0.754,0.025404157043879907,0.956,-0.17782909930715934,0.962,0.24480369515011546,433,500
9114,0.681640625,0.3601756954612006,0.744140625,0.35431918008784774,0.712890625,0.42313323572474376,0.6298828125,0.3191800878477306,0.630859375,0.18740849194729137,0.6845703125,0.2445095168374817,0.73828125,0.24011713030746706,0.7861328125,0.17423133235724744,0.794921875,0.3089311859443631,683,1024
9115,0.396484375,0.38210399032648124,0.57421875,0.3422007255139057,0.5244140625,0.5634824667472793,0.263671875,0.3192261185006046,0.1396484375,0.06408706166868199,0.3359375,0.19347037484885127,0.556640625,0.14026602176541716,0.693359375,-0.06166868198307134,0.671875,0.22249093107617895,827,1024
9116,0.668,0.5059880239520959,0.808,0.5029940119760479,0.742,0.6616766467065869,0.554,0.40718562874251496,0.568,0.17664670658682635,0.638,0.2994011976047904,0.826,0.31137724550898205,0.936,0.23053892215568864,0.918,0.4251497005988024,334,500
9117,0.392,0.3933933933933934,0.55,0.40540540540540543,0.462,0.5645645645645646,0.318,0.3123123123123123,0.27,0.057057057057057055,0.39,0.13813813813813813,0.594,0.15915915915915915,0.738,0.08408408408408409,0.664,0.33633633633633636,333,500
9118,0.468,0.5733333333333334,0.61,0.5546666666666666,0.556,0.7093333333333334,0.366,0.5093333333333333,0.344,0.29333333333333333,0.454,0.37333333333333335,0.588,0.36,0.68,0.23466666666666666,0.694,0.4746666666666667,375,500
9119,0.390625,0.318359375,0.63671875,0.3271484375,0.5065104166666666,0.4306640625,0.23307291666666666,0.2978515625,0.23307291666666666,0.0791015625,0.390625,0.1826171875,0.6341145833333334,0.1904296875,0.8072916666666666,0.0869140625,0.79296875,0.3134765625,1024,768
9120,0.512,0.4266666666666667,0.646,0.42133333333333334,0.584,0.584,0.388,0.352,0.378,0.11733333333333333,0.494,0.24,0.644,0.23733333333333334,0.758,0.08533333333333333,0.75,0.34933333333333333,375,500
9121,0.616,0.3075,0.742,0.31,0.654,0.4325,0.576,0.235,0.548,0.08,0.636,0.1675,0.772,0.1775,0.878,0.0825,0.862,0.25,400,500
9122,0.444,0.424,0.706,0.5013333333333333,0.496,0.792,0.344,0.23466666666666666,0.294,-0.17066666666666666,0.524,0.07466666666666667,0.764,0.144,1.048,-0.016,0.886,0.392,375,500
9123,0.466796875,0.37329700272479566,0.5888671875,0.4196185286103542,0.5,0.5340599455040872,0.412109375,0.2506811989100817,0.4345703125,0.1008174386920981,0.49609375,0.23160762942779292,0.6005859375,0.27520435967302453,0.712890625,0.21662125340599456,0.6708984375,0.3678474114441417,734,1024
9124,0.4365234375,0.47144948755490484,0.5205078125,0.465592972181552,0.4814453125,0.5636896046852123,0.376953125,0.3953147877013177,0.3681640625,0.2796486090775988,0.427734375,0.3440702781844802,0.515625,0.34260614934114203,0.5771484375,0.27379209370424595,0.5703125,0.38653001464128844,683,1024
9125,0.4266666666666667,0.38,0.576,0.39,0.496,0.482,0.32,0.32,0.34933333333333333,0.182,0.448,0.27,0.5893333333333334,0.282,0.7093333333333334,0.212,0.6906666666666667,0.354,500,375
9126,0.664,0.528,0.716,0.6613333333333333,0.62,0.6533333333333333,0.656,0.41333333333333333,0.766,0.31733333333333336,0.746,0.448,0.796,0.5786666666666667,0.898,0.6346666666666667,0.76,0.696,375,500
9127,0.4304812834224599,0.292,0.5775401069518716,0.294,0.5053475935828877,0.364,0.32085561497326204,0.246,0.28342245989304815,0.14,0.39037433155080214,0.204,0.5962566844919787,0.206,0.7032085561497327,0.15,0.6711229946524064,0.25,500,374
9128,0.426,0.4186666666666667,0.574,0.42133333333333334,0.498,0.5813333333333334,0.334,0.296,0.314,0.12533333333333332,0.428,0.21066666666666667,0.57,0.21066666666666667,0.684,0.112,0.678,0.296,375,500
9129,0.706,0.3413333333333333,0.814,0.34933333333333333,0.73,0.4533333333333333,0.668,0.272,0.652,0.10133333333333333,0.738,0.20533333333333334,0.828,0.21866666666666668,0.922,0.14133333333333334,0.936,0.30133333333333334,375,500
9130,0.48,0.3644067796610169,0.536,0.3418079096045198,0.51,0.423728813559322,0.452,0.3248587570621469,0.418,0.2401129943502825,0.468,0.2853107344632768,0.522,0.2655367231638418,0.55,0.1807909604519774,0.58,0.2740112994350282,354,500
9131,0.528,0.48502994011976047,0.606,0.49101796407185627,0.572,0.592814371257485,0.478,0.41317365269461076,0.474,0.2694610778443114,0.54,0.38023952095808383,0.606,0.38622754491017963,0.68,0.2904191616766467,0.65,0.4311377245508982,334,500
9132,0.42,0.39466666666666667,0.592,0.37066666666666664,0.556,0.5546666666666666,0.272,0.32,0.264,0.08266666666666667,0.38,0.22133333333333333,0.536,0.2,0.614,0.06933333333333333,0.614,0.264,375,500
9133,0.33,0.3882863340563991,0.506,0.3232104121475054,0.522,0.4924078091106291,0.104,0.3947939262472885,0.046,0.1475054229934924,0.204,0.25162689804772237,0.39,0.1843817787418655,0.47,0.0021691973969631237,0.502,0.2472885032537961,461,500
9134,0.388,0.472,0.666,0.4026666666666667,0.558,0.7493333333333333,0.246,0.45066666666666666,0.114,0.06933333333333333,0.382,0.20266666666666666,0.606,0.144,0.792,-0.18933333333333333,0.804,0.312,375,500
9135,0.4232558139534884,0.238,0.5930232558139535,0.24,0.49534883720930234,0.364,0.3325581395348837,0.166,0.30697674418604654,0.004,0.43953488372093025,0.094,0.6069767441860465,0.1,0.7441860465116279,0.016,0.7116279069767442,0.178,500,430
9136,0.478515625,0.2864583333333333,0.5751953125,0.27734375,0.4990234375,0.37890625,0.462890625,0.21875,0.431640625,0.08854166666666667,0.482421875,0.1640625,0.603515625,0.15234375,0.6728515625,0.033854166666666664,0.681640625,0.19921875,768,1024
9137,0.60546875,0.41796875,0.7607421875,0.3466796875,0.7294921875,0.482421875,0.478515625,0.3916015625,0.390625,0.2001953125,0.5439453125,0.2568359375,0.6884765625,0.1923828125,0.771484375,0.0234375,0.83984375,0.2333984375,1024,1024
9138,0.4609375,0.41796875,0.6796875,0.4244791666666667,0.5654296875,0.6549479166666666,0.3193359375,0.23046875,0.2939453125,-0.09114583333333333,0.4716796875,0.11588541666666667,0.697265625,0.12630208333333334,0.8701171875,-0.09505208333333333,0.8037109375,0.24348958333333334,768,1024
9139,0.512,0.4491525423728814,0.688,0.4265536723163842,0.646,0.615819209039548,0.344,0.3559322033898305,0.36,0.0847457627118644,0.496,0.2655367231638418,0.656,0.24858757062146894,0.754,0.0847457627118644,0.736,0.3050847457627119,354,500
9140,0.27,0.43466666666666665,0.39,0.45866666666666667,0.288,0.6,0.242,0.2906666666666667,0.266,0.07733333333333334,0.346,0.144,0.5,0.18666666666666668,0.564,0.17866666666666667,0.56,0.37066666666666664,375,500
9141,0.184,0.31466666666666665,0.268,0.29333333333333333,0.244,0.3973333333333333,0.09,0.25866666666666666,0.09,0.09066666666666667,0.168,0.184,0.242,0.168,0.314,0.064,0.318,0.21066666666666667,375,500
9142,0.4174174174174174,0.3,0.5945945945945946,0.298,0.5075075075075075,0.39,0.3033033033033033,0.254,0.2732732732732733,0.12,0.4144144144144144,0.198,0.5795795795795796,0.194,0.7087087087087087,0.108,0.7057057057057057,0.25,500,333
9143,0.5868263473053892,0.616,0.6856287425149701,0.61,0.6526946107784432,0.664,0.46407185628742514,0.582,0.46706586826347307,0.514,0.5538922155688623,0.542,0.6676646706586826,0.536,0.7604790419161677,0.494,0.7275449101796407,0.566,500,334
9144,0.3626666666666667,0.396,0.6026666666666667,0.394,0.4666666666666667,0.544,0.21333333333333335,0.322,0.168,0.066,0.4026666666666667,0.228,0.5893333333333334,0.228,0.7946666666666666,0.066,0.8186666666666667,0.32,500,375
9145,0.376,0.42042042042042044,0.558,0.4264264264264264,0.456,0.6276276276276276,0.296,0.35735735735735735,0.274,0.0960960960960961,0.386,0.22522522522522523,0.554,0.23423423423423423,0.67,0.09009009009009009,0.666,0.37537537537537535,333,500
9146,0.4599609375,0.28720626631853785,0.59765625,0.3328981723237598,0.5009765625,0.41906005221932113,0.35546875,0.2154046997389034,0.36328125,-0.031331592689295036,0.478515625,0.10835509138381201,0.638671875,0.15535248041775457,0.78515625,0.08485639686684072,0.728515625,0.3472584856396867,766,1024
9147,0.5,0.26666666666666666,0.572,0.2693333333333333,0.536,0.352,0.446,0.216,0.448,0.09866666666666667,0.506,0.168,0.572,0.17333333333333334,0.642,0.112,0.624,0.22933333333333333,375,500
9148,0.3951612903225806,0.526,0.6653225806451613,0.522,0.5463709677419355,0.718,0.19153225806451613,0.418,0.16129032258064516,0.098,0.37701612903225806,0.276,0.6189516129032258,0.28,0.842741935483871,0.088,0.8205645161290323,0.416,500,496
9149,0.456,0.512,0.51,0.5173333333333333,0.478,0.5733333333333334,0.424,0.4666666666666667,0.41,0.37066666666666664,0.448,0.432,0.536,0.44,0.59,0.36533333333333334,0.572,0.48,375,500
9150,0.51,0.40166204986149584,0.652,0.40166204986149584,0.566,0.5789473684210527,0.432,0.31024930747922436,0.402,0.0664819944598338,0.51,0.22437673130193905,0.704,0.2299168975069252,0.846,0.0886426592797784,0.782,0.3157894736842105,361,500
9151,0.42021924482338613,0.4287109375,0.6711327649208283,0.484375,0.4823386114494519,0.6181640625,0.2935444579780755,0.287109375,0.3471376370280146,0.0615234375,0.4993909866017052,0.228515625,0.7247259439707674,0.28125,0.9500609013398295,0.19921875,0.8672350791717418,0.4208984375,1024,821
9152,0.418,0.3962765957446808,0.638,0.4148936170212766,0.522,0.6356382978723404,0.296,0.2526595744680851,0.308,-0.13829787234042554,0.468,0.14361702127659576,0.642,0.1622340425531915,0.814,-0.04521276595744681,0.764,0.2898936170212766,376,500
9153,0.495,0.196,0.5825,0.186,0.5425,0.248,0.4325,0.17,0.4125,0.094,0.49,0.13,0.5675,0.122,0.6375,0.07,0.645,0.144,500,400
9154,0.3759765625,0.5051395007342144,0.5224609375,0.5080763582966226,0.4482421875,0.6945668135095447,0.287109375,0.37298091042584436,0.3115234375,0.19236417033773862,0.3740234375,0.29955947136563876,0.5302734375,0.3054331864904552,0.5849609375,0.20851688693098386,0.591796875,0.38472834067547723,681,1024
9155,0.604,0.2574468085106383,0.656,0.2553191489361702,0.624,0.2936170212765957,0.576,0.23191489361702128,0.566,0.17446808510638298,0.608,0.20425531914893616,0.656,0.20425531914893616,0.696,0.1723404255319149,0.698,0.23191489361702128,470,500
9156,0.35,0.445,0.442,0.3375,0.456,0.4925,0.256,0.4175,0.16,0.3,0.28,0.305,0.352,0.2225,0.358,0.0725,0.452,0.195,400,500
9157,0.618,0.4562334217506631,0.762,0.46684350132625996,0.722,0.6286472148541115,0.428,0.2891246684350133,0.462,0.15915119363395225,0.546,0.2493368700265252,0.714,0.259946949602122,0.824,0.15649867374005305,0.766,0.3076923076923077,377,500
9158,0.28,0.35733333333333334,0.492,0.37866666666666665,0.35,0.536,0.206,0.248,0.216,-0.032,0.342,0.13066666666666665,0.508,0.16,0.662,0.034666666666666665,0.65,0.31733333333333336,375,500
9159,0.632,0.48,0.696,0.552,0.624,0.5893333333333334,0.616,0.3546666666666667,0.698,0.23466666666666666,0.702,0.368,0.764,0.4533333333333333,0.86,0.48533333333333334,0.782,0.5653333333333334,375,500
9160,0.516,0.3979328165374677,0.618,0.4289405684754522,0.552,0.5167958656330749,0.424,0.3178294573643411,0.44,0.14987080103359174,0.528,0.268733850129199,0.616,0.29198966408268734,0.72,0.20155038759689922,0.706,0.3979328165374677,387,500
9161,0.502,0.6336336336336337,0.412,0.4804804804804805,0.528,0.4594594594594595,0.508,0.7837837837837838,0.406,0.9369369369369369,0.402,0.7417417417417418,0.334,0.6246246246246246,0.204,0.5885885885885885,0.31,0.46846846846846846,333,500
9162,0.4746666666666667,0.226,0.544,0.286,0.44,0.288,0.4826666666666667,0.172,0.56,0.108,0.5626666666666666,0.19,0.616,0.236,0.7146666666666667,0.242,0.6346666666666667,0.31,500,375
9163,0.552734375,0.60546875,0.73828125,0.609375,0.6396484375,0.8033854166666666,0.3984375,0.4713541666666667,0.42578125,0.19791666666666666,0.5537109375,0.3802083333333333,0.728515625,0.3880208333333333,0.87890625,0.234375,0.8759765625,0.48828125,768,1024
9164,0.41015625,0.47919143876337694,0.6318359375,0.4839476813317479,0.546875,0.6753864447086801,0.24609375,0.38406658739595717,0.232421875,0.06777645659928656,0.3974609375,0.26397146254458975,0.599609375,0.2746730083234245,0.7451171875,0.08561236623067776,0.6962890625,0.3947681331747919,841,1024
9165,0.49393939393939396,0.30078125,0.7318181818181818,0.2880859375,0.6545454545454545,0.40234375,0.24696969696969698,0.2431640625,0.17727272727272728,0.0439453125,0.4303030303030303,0.1748046875,0.7106060606060606,0.16015625,0.8727272727272727,0.005859375,0.8121212121212121,0.2138671875,1024,660
